gender,event,round,heat,position,name,country,mark,status,date,location,members,observacion
Men,"5,000 METRES",FINAL,,6,Edmundo Warnke Bravo,Chile,15.10.66,,16 Oct,"Mexico City, Mexico",,
Men,"10,000 METRES",FINAL,,6,Edmundo Warnke Bravo,Chile,30.31.67,,16 Oct,"Mexico City, Mexico",,
Men,HAMMER THROW,,,8,Jorge Peña,Chile,69.60m,,18 Oct,"Mexico City, Mexico",,
Men,HAMMER THROW,,,5,Alfredo Silva,Chile,"6,831 (6,733)",,18 Oct,"Mexico City, Mexico",,
