gender,event,round,heat,position,name,country,mark,status,date,location,members,observacion
Men,800 METRES,FINAL,,6,Ricardo Vidal,Chile,14:40.9 (14:40.87),,1 May,"Sao Paulo, Brazil",,
Men,800 METRES,FINAL,,6,Ricardo Vidal,Chile,31:54.6 (31:54.57),,1 May,"Sao Paulo, Brazil",,
Men,400 METRES HURDLES,FINAL,,5,Lido Crispieri,Chile,54.67m,,1 May,"Sao Paulo, Brazil",,
